Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Id
2008,1,3,4,751.0,750,818.0,810,WN,790,N351SW,87.0,80.0,61.0,8.0,1.0,SLC,LAS,368,3.0,23.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2014
2008,1,3,4,805.0,805,907.0,905,WN,1036,N494WN,122.0,120.0,96.0,2.0,0.0,SLC,LAX,590,7.0,19.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2015
2008,1,3,4,1403.0,1355,1457.0,1455,WN,1756,N484WN,114.0,120.0,96.0,2.0,8.0,SLC,LAX,590,9.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2016
2008,1,3,4,1731.0,1710,1822.0,1810,WN,2377,N229WN,111.0,120.0,95.0,12.0,21.0,SLC,LAX,590,7.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2017
2008,1,3,4,1026.0,1010,1124.0,1110,WN,2549,N622SW,118.0,120.0,97.0,14.0,16.0,SLC,LAX,590,6.0,15.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2018
2008,1,3,4,2051.0,1955,2140.0,2050,WN,2986,N671SW,109.0,115.0,93.0,50.0,56.0,SLC,LAX,590,7.0,9.0,0,0,9.0,0.0,0.0,0.0,41.0,2019
2008,1,3,4,1659.0,1625,2057.0,2025,WN,337,N488WN,178.0,180.0,154.0,32.0,34.0,SLC,MDW,1258,8.0,16.0,0,0,24.0,0.0,0.0,0.0,8.0,2020
2008,1,3,4,840.0,830,1236.0,1230,WN,401,N242WN,176.0,180.0,152.0,6.0,10.0,SLC,MDW,1258,7.0,17.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2021
2008,1,3,4,1425.0,1415,1518.0,1515,WN,130,N654SW,113.0,120.0,98.0,3.0,10.0,SLC,OAK,588,4.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2022
2008,1,3,4,1754.0,1725,1859.0,1825,WN,901,N636WN,125.0,120.0,113.0,34.0,29.0,SLC,OAK,588,3.0,9.0,0,0,1.0,0.0,5.0,0.0,28.0,2023
2008,1,3,4,1057.0,1055,1149.0,1155,WN,2527,N602SW,112.0,120.0,102.0,-6.0,2.0,SLC,OAK,588,2.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2024
2008,1,3,4,635.0,635,741.0,740,WN,3245,N780SW,126.0,125.0,94.0,1.0,0.0,SLC,OAK,588,4.0,28.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2025
2008,1,3,4,2102.0,2015,2203.0,2120,WN,3743,N247WN,121.0,125.0,98.0,43.0,47.0,SLC,OAK,588,7.0,16.0,0,0,7.0,0.0,0.0,0.0,36.0,2026
2008,1,3,4,838.0,840,927.0,945,WN,622,N210WN,109.0,125.0,92.0,-18.0,-2.0,SLC,PDX,630,3.0,14.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2027
2008,1,3,4,1938.0,1815,2026.0,1915,WN,1852,N239WN,108.0,120.0,93.0,71.0,83.0,SLC,PDX,630,3.0,12.0,0,0,0.0,0.0,5.0,0.0,66.0,2028
2008,1,3,4,1250.0,1205,1343.0,1310,WN,3141,N717SA,113.0,125.0,95.0,33.0,45.0,SLC,PDX,630,4.0,14.0,0,0,7.0,0.0,0.0,0.0,26.0,2029
2008,1,3,4,1437.0,1345,1603.0,1520,WN,508,N455WN,86.0,95.0,73.0,43.0,52.0,SLC,PHX,507,4.0,9.0,0,0,3.0,0.0,0.0,0.0,40.0,2030
2008,1,3,4,837.0,830,1011.0,1010,WN,769,N608SW,94.0,100.0,76.0,1.0,7.0,SLC,PHX,507,4.0,14.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2031
2008,1,3,4,1547.0,1515,1718.0,1650,WN,966,N345SA,91.0,95.0,79.0,28.0,32.0,SLC,PHX,507,5.0,7.0,0,0,14.0,0.0,0.0,0.0,14.0,2032
2008,1,3,4,1748.0,1725,1920.0,1905,WN,1214,N431WN,92.0,100.0,79.0,15.0,23.0,SLC,PHX,507,6.0,7.0,0,0,6.0,0.0,0.0,0.0,9.0,2033
2008,1,3,4,2153.0,2130,2322.0,2305,WN,1747,N613SW,89.0,95.0,77.0,17.0,23.0,SLC,PHX,507,3.0,9.0,0,0,4.0,0.0,0.0,0.0,13.0,2034
2008,1,3,4,1121.0,1115,1251.0,1255,WN,2360,N618WN,90.0,100.0,77.0,-4.0,6.0,SLC,PHX,507,4.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2035
2008,1,3,4,2102.0,1940,2234.0,2115,WN,2369,N739GB,92.0,95.0,76.0,79.0,82.0,SLC,PHX,507,5.0,11.0,0,0,14.0,0.0,0.0,0.0,65.0,2036
2008,1,3,4,646.0,635,828.0,815,WN,3949,N323SW,102.0,100.0,74.0,13.0,11.0,SLC,PHX,507,4.0,24.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2037
2008,1,3,4,1132.0,1120,1152.0,1150,WN,1002,N745SW,80.0,90.0,65.0,2.0,12.0,SLC,RNO,422,4.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2038
2008,1,3,4,624.0,625,737.0,745,WN,296,N367SW,133.0,140.0,100.0,-8.0,-1.0,SLC,SEA,689,4.0,29.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2039
2008,1,3,4,1210.0,1115,1301.0,1230,WN,643,N756SA,111.0,135.0,97.0,31.0,55.0,SLC,SEA,689,5.0,9.0,0,0,7.0,0.0,0.0,0.0,24.0,2040
2008,1,3,4,1711.0,1645,1813.0,1755,WN,1660,N613SW,122.0,130.0,104.0,18.0,26.0,SLC,SEA,689,5.0,13.0,0,0,10.0,0.0,0.0,0.0,8.0,2041
2008,1,3,4,1139.0,1130,1515.0,1515,WN,70,N367SW,156.0,165.0,141.0,0.0,9.0,SLC,STL,1156,4.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2042
2008,1,3,4,1643.0,1605,2013.0,1950,WN,125,N782SA,150.0,165.0,135.0,23.0,38.0,SLC,STL,1156,4.0,11.0,0,0,4.0,0.0,0.0,0.0,19.0,2043
2008,1,3,4,915.0,910,1024.0,1020,WN,474,N686SW,69.0,70.0,60.0,4.0,5.0,SMF,BUR,358,2.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2044
2008,1,3,4,1825.0,1810,1931.0,1920,WN,740,N270WN,66.0,70.0,57.0,11.0,15.0,SMF,BUR,358,2.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2045
2008,1,3,4,631.0,630,740.0,740,WN,778,N607SW,69.0,70.0,60.0,0.0,1.0,SMF,BUR,358,2.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2046
2008,1,3,4,1400.0,1350,1512.0,1500,WN,1045,N293,72.0,70.0,58.0,12.0,10.0,SMF,BUR,358,2.0,12.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2047
2008,1,3,4,1225.0,1225,1336.0,1335,WN,1120,N364SW,71.0,70.0,61.0,1.0,0.0,SMF,BUR,358,2.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2048
2008,1,3,4,1611.0,1545,1727.0,1650,WN,1252,N324SW,76.0,65.0,61.0,37.0,26.0,SMF,BUR,358,2.0,13.0,0,0,7.0,0.0,11.0,0.0,19.0,2049
2008,1,3,4,754.0,755,905.0,905,WN,1321,N318SW,71.0,70.0,59.0,0.0,-1.0,SMF,BUR,358,2.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2050
2008,1,3,4,1123.0,1045,1231.0,1155,WN,1573,N613SW,68.0,70.0,59.0,36.0,38.0,SMF,BUR,358,2.0,7.0,0,0,0.0,0.0,0.0,0.0,36.0,2051
2008,1,3,4,2141.0,2045,2249.0,2155,WN,1853,N384SW,68.0,70.0,57.0,54.0,56.0,SMF,BUR,358,3.0,8.0,0,0,0.0,0.0,0.0,0.0,54.0,2052
2008,1,3,4,1374.533089356511,1615,1493.5018856385689,1720,WN,2457,N528SW,108.11130363877281,65.0,92.09295688512894,16.757415146264396,21.17688319609637,SMF,BUR,358,5.042197533380899,10.976415573853817,1,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2053
2008,1,3,4,1943.0,1935,2050.0,2045,WN,2540,N662SW,67.0,70.0,56.0,5.0,8.0,SMF,BUR,358,3.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2054
2008,1,3,4,850.0,840,1001.0,1000,WN,157,N481WN,71.0,80.0,61.0,1.0,10.0,SMF,LAS,397,4.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2055
2008,1,3,4,2124.0,2110,2250.0,2230,WN,446,N645SW,86.0,80.0,62.0,20.0,14.0,SMF,LAS,397,15.0,9.0,0,0,0.0,0.0,6.0,0.0,14.0,2056
2008,1,3,4,2006.0,1920,2122.0,2035,WN,728,N626SW,76.0,75.0,63.0,47.0,46.0,SMF,LAS,397,5.0,8.0,0,0,0.0,0.0,1.0,0.0,46.0,2057
2008,1,3,4,1832.0,1810,1942.0,1925,WN,908,N480WN,70.0,75.0,60.0,17.0,22.0,SMF,LAS,397,3.0,7.0,0,0,8.0,0.0,0.0,0.0,9.0,2058
2008,1,3,4,1403.0,1335,1521.0,1455,WN,1050,N212WN,78.0,80.0,64.0,26.0,28.0,SMF,LAS,397,4.0,10.0,0,0,22.0,0.0,0.0,0.0,4.0,2059
2008,1,3,4,1544.0,1520,1659.0,1635,WN,2192,N313SW,75.0,75.0,63.0,24.0,24.0,SMF,LAS,397,4.0,8.0,0,0,6.0,0.0,0.0,0.0,18.0,2060
2008,1,3,4,602.0,600,718.0,720,WN,2906,N794SW,76.0,80.0,61.0,-2.0,2.0,SMF,LAS,397,4.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2061
2008,1,3,4,1150.0,1120,1310.0,1235,WN,3232,N201LV,80.0,75.0,66.0,35.0,30.0,SMF,LAS,397,6.0,8.0,0,0,9.0,0.0,5.0,0.0,21.0,2062
2008,1,3,4,1534.0,1510,1650.0,1630,WN,71,N312SW,76.0,80.0,62.0,20.0,24.0,SMF,LAX,373,6.0,8.0,0,0,6.0,0.0,0.0,0.0,14.0,2063
2008,1,3,4,1403.0,1310,1521.0,1430,WN,73,N331SW,78.0,80.0,63.0,51.0,53.0,SMF,LAX,373,1.0,14.0,0,0,0.0,0.0,4.0,0.0,47.0,2064
2008,1,3,4,618.0,620,736.0,740,WN,133,N749SW,78.0,80.0,60.0,-4.0,-2.0,SMF,LAX,373,7.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2065
2008,1,3,4,1136.0,1135,1246.0,1255,WN,330,N236WN,70.0,80.0,60.0,-9.0,1.0,SMF,LAX,373,4.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2066
2008,1,3,4,1840.0,1720,1959.0,1840,WN,386,N718SW,79.0,80.0,58.0,79.0,80.0,SMF,LAX,373,10.0,11.0,0,0,8.0,0.0,0.0,0.0,71.0,2067
2008,1,3,4,941.0,940,1053.0,1100,WN,1668,N262WN,72.0,80.0,59.0,-7.0,1.0,SMF,LAX,373,6.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2068
2008,1,3,4,1938.0,1915,2055.0,2035,WN,2202,N758SW,77.0,80.0,60.0,20.0,23.0,SMF,LAX,373,7.0,10.0,0,0,0.0,0.0,0.0,0.0,20.0,2069
2008,1,3,4,807.0,800,931.0,920,WN,2635,N335SW,84.0,80.0,66.0,11.0,7.0,SMF,LAX,373,10.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2070
2008,1,3,4,2130.0,2115,2250.0,2235,WN,2815,N284WN,80.0,80.0,59.0,15.0,15.0,SMF,LAX,373,7.0,14.0,0,0,14.0,0.0,0.0,0.0,1.0,2071
2008,1,3,4,1636.0,1610,1759.0,1730,WN,3588,N732SW,83.0,80.0,60.0,29.0,26.0,SMF,LAX,373,9.0,14.0,0,0,1.0,0.0,3.0,0.0,25.0,2072
2008,1,3,4,712.0,705,1220.0,1220,WN,1949,N650SW,188.0,195.0,174.0,0.0,7.0,SMF,MCI,1442,4.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2073
2008,1,3,4,640.0,640,1222.0,1235,WN,234,N798SW,222.0,235.0,209.0,-13.0,0.0,SMF,MDW,1790,5.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2074
2008,1,3,4,1455.0,1330,2042.0,1925,WN,567,N765SW,227.0,235.0,207.0,77.0,85.0,SMF,MDW,1790,9.0,11.0,0,0,14.0,0.0,0.0,0.0,63.0,2075
2008,1,3,4,824.0,825,939.0,940,WN,498,N336SW,75.0,75.0,62.0,-1.0,-1.0,SMF,ONT,389,4.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2076
2008,1,3,4,942.0,945,1056.0,1100,WN,627,N320SW,74.0,75.0,62.0,-4.0,-3.0,SMF,ONT,389,4.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2077
2008,1,3,4,2240.0,2125,2355.0,2240,WN,633,N314SW,75.0,75.0,57.0,75.0,75.0,SMF,ONT,389,4.0,14.0,0,0,0.0,0.0,0.0,0.0,75.0,2078
2008,1,3,4,1353.0,1310,1506.0,1425,WN,1424,N385SW,73.0,75.0,61.0,41.0,43.0,SMF,ONT,389,3.0,9.0,0,0,19.0,0.0,0.0,0.0,22.0,2079
2008,1,3,4,1107.0,1105,1221.0,1220,WN,1495,N318SW,74.0,75.0,62.0,1.0,2.0,SMF,ONT,389,4.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2080
2008,1,3,4,1609.0,1550,1723.0,1705,WN,1496,N600WN,74.0,75.0,62.0,18.0,19.0,SMF,ONT,389,3.0,9.0,0,0,10.0,0.0,0.0,0.0,8.0,2081
2008,1,3,4,1201.0,1200,1311.0,1315,WN,2385,N338SW,70.0,75.0,59.0,-4.0,1.0,SMF,ONT,389,4.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2082
2008,1,3,4,2028.0,1940,2139.0,2055,WN,2458,N409WN,71.0,75.0,58.0,44.0,48.0,SMF,ONT,389,4.0,9.0,0,0,0.0,0.0,0.0,0.0,44.0,2083
2008,1,3,4,2243.0,2025,2353.0,2140,WN,2807,N344SW,70.0,75.0,58.0,133.0,138.0,SMF,ONT,389,4.0,8.0,0,0,0.0,0.0,0.0,0.0,133.0,2084
2008,1,3,4,710.0,715,825.0,830,WN,3515,N737JW,75.0,75.0,62.0,-5.0,-5.0,SMF,ONT,389,5.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2085
2008,1,3,4,1732.0,1710,1848.0,1825,WN,3659,N321SW,76.0,75.0,63.0,23.0,22.0,SMF,ONT,389,5.0,8.0,0,0,0.0,0.0,1.0,0.0,22.0,2086
2008,1,3,4,1439.0,1430,1555.0,1545,WN,3764,N633SW,76.0,75.0,60.0,10.0,9.0,SMF,ONT,389,5.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2087
2008,1,3,4,2127.0,2105,2246.0,2230,WN,102,N639SW,79.0,85.0,68.0,16.0,22.0,SMF,PDX,479,4.0,7.0,0,0,9.0,0.0,0.0,0.0,7.0,2088
2008,1,3,4,910.0,900,1028.0,1030,WN,350,N660SW,78.0,90.0,67.0,-2.0,10.0,SMF,PDX,479,4.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2089
2008,1,3,4,701.0,700,820.0,835,WN,577,N627SW,79.0,95.0,67.0,-15.0,1.0,SMF,PDX,479,3.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2090
2008,1,3,4,1354.0,1330,1537.0,1500,WN,957,N344SW,103.0,90.0,66.0,37.0,24.0,SMF,PDX,479,23.0,14.0,0,0,0.0,0.0,13.0,0.0,24.0,2091
2008,1,3,4,1124.0,1100,1250.0,1230,WN,2121,N632SW,86.0,90.0,70.0,20.0,24.0,SMF,PDX,479,3.0,13.0,0,0,11.0,0.0,0.0,0.0,9.0,2092
2008,1,3,4,1705.0,1645,1826.0,1815,WN,2720,N629SW,81.0,90.0,67.0,11.0,20.0,SMF,PDX,479,5.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2093
2008,1,3,4,1921.0,1855,2037.0,2025,WN,3155,N449WN,76.0,90.0,65.0,12.0,26.0,SMF,PDX,479,5.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2094
2008,1,3,4,1956.0,1940,2236.0,2225,WN,517,N345SA,100.0,105.0,89.0,11.0,16.0,SMF,PHX,647,5.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2095
2008,1,3,4,611.0,610,853.0,900,WN,873,N287WN,102.0,110.0,87.0,-7.0,1.0,SMF,PHX,647,7.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2096
2008,1,3,4,1722.0,1625,2010.0,1915,WN,964,N362SW,108.0,110.0,96.0,55.0,57.0,SMF,PHX,647,5.0,7.0,0,0,9.0,0.0,0.0,0.0,46.0,2097
2008,1,3,4,835.0,835,1115.0,1125,WN,1946,N238WN,100.0,110.0,88.0,-10.0,0.0,SMF,PHX,647,3.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2098
2008,1,3,4,1001.0,1000,1241.0,1250,WN,2039,N606SW,100.0,110.0,89.0,-9.0,1.0,SMF,PHX,647,5.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2099
2008,1,3,4,1229.0,1220,1511.0,1510,WN,2786,N278WN,102.0,110.0,90.0,1.0,9.0,SMF,PHX,647,5.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2100
2008,1,3,4,2131.0,2105,11.0,2350,WN,3585,N270WN,100.0,105.0,87.0,21.0,26.0,SMF,PHX,647,5.0,8.0,0,0,20.0,0.0,0.0,0.0,1.0,2101
2008,1,3,4,1819.0,1800,1942.0,1925,WN,114,N343SW,83.0,85.0,70.0,17.0,19.0,SMF,SAN,480,3.0,10.0,0,0,13.0,0.0,0.0,0.0,4.0,2102
2008,1,3,4,1817.0,1710,1937.0,1835,WN,151,N750SA,80.0,85.0,71.0,62.0,67.0,SMF,SAN,480,2.0,7.0,0,0,0.0,0.0,0.0,0.0,62.0,2103
2008,1,3,4,1301.0,1245,1423.0,1410,WN,179,N226WN,82.0,85.0,71.0,13.0,16.0,SMF,SAN,480,3.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2104
2008,1,3,4,2133.0,2055,2300.0,2220,WN,181,N715SW,87.0,85.0,70.0,40.0,38.0,SMF,SAN,480,3.0,14.0,0,0,3.0,0.0,2.0,0.0,35.0,2105
2008,1,3,4,1219.0,1200,1349.0,1325,WN,294,N398SW,90.0,85.0,76.0,24.0,19.0,SMF,SAN,480,6.0,8.0,0,0,7.0,0.0,5.0,0.0,12.0,2106
2008,1,3,4,614.0,615,740.0,740,WN,297,N743SW,86.0,85.0,74.0,0.0,-1.0,SMF,SAN,480,3.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2107
2008,1,3,4,834.0,835,1002.0,1000,WN,378,N726SW,88.0,85.0,73.0,2.0,-1.0,SMF,SAN,480,3.0,12.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2108
2008,1,3,4,1437.0,1410,1601.0,1535,WN,410,N327SW,84.0,85.0,73.0,26.0,27.0,SMF,SAN,480,4.0,7.0,0,0,17.0,0.0,0.0,0.0,9.0,2109
2008,1,3,4,1036.0,1025,1156.0,1150,WN,505,N762SW,80.0,85.0,70.0,6.0,11.0,SMF,SAN,480,3.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2110
2008,1,3,4,730.0,735,854.0,900,WN,764,N261WN,84.0,85.0,73.0,-6.0,-5.0,SMF,SAN,480,3.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2111
2008,1,3,4,1219.0,1110,1354.0,1235,WN,1156,N630WN,95.0,85.0,75.0,79.0,69.0,SMF,SAN,480,8.0,12.0,0,0,5.0,0.0,10.0,0.0,64.0,2112
2008,1,3,4,2022.0,1920,2146.0,2045,WN,1395,N391SW,84.0,85.0,73.0,61.0,62.0,SMF,SAN,480,3.0,8.0,0,0,6.0,0.0,0.0,0.0,55.0,2113
2008,1,3,4,1547.0,1540,1708.0,1705,WN,1775,N607SW,81.0,85.0,71.0,3.0,7.0,SMF,SAN,480,3.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2114
2008,1,3,4,2156.0,2130,2318.0,2255,WN,2467,N770SA,82.0,85.0,74.0,23.0,26.0,SMF,SAN,480,2.0,6.0,0,0,0.0,0.0,0.0,0.0,23.0,2115
2008,1,3,4,958.0,955,1139.0,1150,WN,337,N488WN,101.0,115.0,82.0,-11.0,3.0,SMF,SEA,605,9.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2116
2008,1,3,4,1820.0,1755,2016.0,1945,WN,775,N633SW,116.0,110.0,98.0,31.0,25.0,SMF,SEA,605,4.0,14.0,0,0,12.0,0.0,6.0,0.0,13.0,2117
2008,1,3,4,1342.0,1315,1523.0,1510,WN,1010,N744SW,101.0,115.0,88.0,13.0,27.0,SMF,SEA,605,6.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2118
2008,1,3,4,631.0,635,810.0,830,WN,2471,N337SW,99.0,115.0,83.0,-20.0,-4.0,SMF,SEA,605,7.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2119
2008,1,3,4,2033.0,2010,2215.0,2200,WN,3600,N686SW,102.0,110.0,89.0,15.0,23.0,SMF,SEA,605,4.0,9.0,0,0,0.0,0.0,3.0,0.0,12.0,2120
2008,1,3,4,1856.0,1900,2019.0,2025,WN,263,N710SW,83.0,85.0,67.0,-6.0,-4.0,SMF,SNA,404,5.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,2121
