Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Id
2008,1,3,4,1627,1600,1916,1900,WN,2907,N647SW,109,120,80,16,27,LAS,DEN,629,8,21,0,0,2,0,0,0,14,125
2008,1,5,6,953,955,1105,1100,WN,674,N510SW,132,125,111,5,-2,PHX,SJC,621,4,17,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,7913
2008,1,5,6,1239,1220,1402,1330,WN,3312,N610WN,83,70,60,32,19,JAX,FLL,318,5,18,0,0,0,0,13,0,19,6733
2008,1,5,6,706,705,1035,1050,WN,2279,N643SW,149,165,134,-15,1,MCI,MCO,1072,6,9,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,7104
2008,1,4,5,2111,2035,2312,2235,WN,874,N325SW,121,120,110,37,36,PDX,LAS,762,3,8,0,0,10,0,1,0,26,4673
2008,1,5,6,1374.5330893565,1615,1493.5018856386,1720,WN,346,N528SW,108.1113036388,65,92.0929568851,16.7574151463,21.1768831961,OAK,BUR,325,5.0421975334,10.9764155739,1,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,7491
2008,1,4,5,806,810,1103,1105,WN,70,N351SW,117,115,96,-2,-4,SEA,SLC,689,9,12,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,5319
2008,1,4,5,1028,1030,1307,1305,WN,1656,N390SW,159,155,140,2,-2,MCO,BDL,1050,4,15,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,3997
2008,1,4,5,1419,1420,1527,1535,WN,187,N659SW,188,195,174,-8,-1,MCI,LAS,1140,5,9,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,3939
2008,1,4,5,704,705,803,805,WN,401,N479WN,59,60,46,-2,-1,BOI,SLC,291,5,8,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,2655
2008,1,6,7,1930,1905,1931,1910,WN,1403,N633SW,61,65,50,21,25,BOI,RNO,335,4,7,0,0,1,0,0,0,20,8887
2008,1,3,4,1806,1740,1942,1920,WN,1491,N366SW,156,160,134,22,26,MCO,HOU,848,4,18,0,0,11,0,0,0,11,600
2008,1,4,5,1500,1450,1712,1700,WN,440,N751SW,252,250,238,12,10,STL,LAX,1593,6,8,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,5634
2008,1,6,7,1608,1535,1850,1825,WN,538,N352SW,102,110,80,25,33,LAS,BOI,520,3,19,0,0,16,0,0,0,9,9701
2008,1,3,4,1609,1540,1732,1700,WN,709,N428WN,83,80,55,32,29,LAS,RNO,345,7,21,0,0,26,0,3,0,3,239
2008,1,6,7,1729,1715,1744,1725,WN,581,N279WN,75,70,53,19,14,DTW,MDW,229,5,17,0,0,12,0,5,0,2,9356
2008,1,5,6,1423,1340,1629,1515,WN,137,N392SW,126,95,74,74,43,SAN,SMF,480,4,48,0,0,13,0,31,0,30,8131
2008,1,4,5,1374.5330893565,1000,1493.5018856386,1100,WN,15,N528SW,108.1113036388,60,92.0929568851,16.7574151463,21.1768831961,DAL,HOU,239,5.0421975334,10.9764155739,1,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,3006
2008,1,4,5,1307,1310,1401,1400,WN,977,N363SW,54,50,39,1,-3,JAX,TPA,180,4,11,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,3513
2008,1,4,5,835,830,1013,1020,WN,3338,N421LV,98,110,76,-7,5,SJC,PDX,569,3,19,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,5399
2008,1,4,5,1951,1835,2211,2100,WN,2729,N715SW,260,265,245,71,76,MDW,SAN,1728,2,13,0,0,0,68,0,0,3,4293
2008,1,4,5,816,810,946,925,WN,670,N683SW,90,75,77,21,6,BUR,OAK,325,5,8,0,0,6,0,15,0,0,2692
2008,1,3,4,1137,1115,1410,1340,WN,768,N369SW,153,145,134,30,22,MCO,PHL,861,4,15,0,0,11,0,8,0,11,638
2008,1,5,6,2151,2030,56,2335,WN,2523,N630WN,125,125,106,81,81,MDW,PVD,842,13,6,0,0,74,0,0,0,7,7388
2008,1,4,5,1256,1255,1324,1330,WN,2715,N745SW,88,95,71,-6,1,MCO,BHM,478,4,13,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,4001
2008,1,6,7,1240,1220,1332,1320,WN,19,N308SA,52,60,43,12,20,HOU,HRL,276,2,7,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,9513
2008,1,4,5,945,945,1108,1110,WN,2979,N759GS,143,145,101,-2,0,PHL,MDW,668,13,29,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,4734
2008,1,3,4,2208,2125,2259,2225,WN,393,N278WN,51,60,40,34,43,MDW,STL,251,3,8,0,0,34,0,0,0,0,877
2008,1,5,6,1374.5330893565,1545,1493.5018856386,1715,WN,2360,N528SW,108.1113036388,90,92.0929568851,16.7574151463,21.1768831961,RNO,PDX,444,5.0421975334,10.9764155739,1,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,8035
2008,1,5,6,1374.5330893565,1410,1493.5018856386,1615,WN,3589,N528SW,108.1113036388,65,92.0929568851,16.7574151463,21.1768831961,RNO,BOI,335,5.0421975334,10.9764155739,1,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,8016
2008,1,3,4,1719,1700,1725,1705,WN,718,N457WN,66,65,52,20,19,SDF,MDW,271,7,7,0,0,0,0,1,0,19,1832
2008,1,4,5,2021,1950,2234,2205,WN,336,N645SW,73,75,61,29,31,SEA,BOI,399,2,10,0,0,16,0,0,0,13,5284
2008,1,4,5,743,745,933,945,WN,1235,N632SW,170,180,154,-12,-2,DEN,SEA,1024,5,11,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,3146
2008,1,5,6,1344,1345,1628,1645,WN,1856,N720WN,104,120,94,-17,-1,DEN,AUS,775,3,7,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,6408
2008,1,6,7,908,910,1004,1010,WN,3575,N297WN,56,60,46,-6,-2,DAL,SAT,248,3,7,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,9278
2008,1,4,5,1374.5330893565,715,1493.5018856386,830,WN,3515,N528SW,108.1113036388,75,92.0929568851,16.7574151463,21.1768831961,SMF,ONT,389,5.0421975334,10.9764155739,1,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,5523
2008,1,3,4,1832,1720,1952,1845,WN,59,N628SW,80,85,66,67,72,MDW,MCI,405,5,9,0,0,43,0,0,0,24,778
2008,1,5,6,1533,1245,1641,1405,WN,776,N901WN,68,80,61,156,168,LAX,SFO,337,3,4,0,0,0,150,0,0,6,7016
2008,1,6,7,1211,1200,1422,1440,WN,2436,N769SW,191,220,178,-18,11,BWI,HOU,1246,4,9,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,9023
2008,1,5,6,1757,1725,2014,1950,WN,910,N251WN,77,85,66,24,32,BNA,JAX,484,3,8,0,0,2,0,0,0,22,5992
2008,1,4,5,1618,1620,1819,1825,WN,1685,N612SW,61,65,50,-6,-2,MDW,CMH,284,3,8,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,4149
2008,1,4,5,1039,1035,1205,1215,WN,700,N325SW,146,160,132,-10,4,BWI,LIT,912,5,9,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,2816
2008,1,3,4,1925,1910,2159,2150,WN,3485,N707SA,154,160,144,9,15,RSW,ISP,1101,4,6,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,1661
2008,1,3,4,701,700,1034,1015,WN,406,N371SW,153,135,109,19,1,OAK,ABQ,889,5,39,0,0,0,0,19,0,0,963
2008,1,5,6,1205,1135,1447,1420,WN,3237,N422WN,342,345,331,27,30,ALB,LAS,2237,4,7,0,0,11,0,0,0,16,5867
2008,1,6,7,1035,1025,1252,1245,WN,320,N459WN,77,80,66,7,10,BUR,PHX,369,5,6,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,8939
2008,1,6,7,1716,1625,2246,2215,WN,108,N550WN,210,230,193,31,51,LAX,MDW,1750,8,9,0,0,31,0,0,0,0,9951
2008,1,5,6,1131,1130,1202,1205,WN,158,N398SW,91,95,77,-3,1,OKC,DEN,495,5,9,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,7606
2008,1,5,6,1723,1640,1944,1910,WN,897,N773SA,201,210,191,34,43,MDW,SLC,1258,4,6,0,0,0,0,0,34,0,7410
2008,1,3,4,642,630,957,955,WN,1502,N656SW,135,145,114,2,12,OAK,DEN,957,7,14,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,988
2008,1,4,5,1632,1630,1709,1725,WN,426,N321SW,97,115,85,-16,2,MCO,MSY,550,2,10,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,4067
2008,1,3,4,640,640,737,740,WN,1002,N745SW,57,60,43,-3,0,TUL,DAL,237,5,9,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,2328
2008,1,4,5,639,640,739,740,WN,1002,N704SW,60,60,42,-1,-1,TUL,DAL,237,4,14,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,5766
2008,1,4,5,828,825,912,915,WN,1,N511SW,44,50,33,-3,3,HOU,CRP,187,3,8,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,3290
2008,1,4,5,1753,1640,2024,1920,WN,2282,N405WN,91,100,75,64,73,OAK,SLC,588,3,13,0,0,17,0,0,0,47,4533
2008,1,5,6,716,715,735,735,WN,2639,N486WN,79,80,65,0,1,PHX,LAX,370,5,9,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,7846
2008,1,3,4,626,620,905,915,WN,2985,N727SW,159,175,131,-10,6,PHL,TPA,920,5,23,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,1330
2008,1,5,6,1138,1135,1221,1225,WN,501,N506SW,43,50,33,-4,3,DAL,AUS,189,3,7,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,6319
2008,1,3,4,814,755,1324,1320,WN,3320,N354SW,190,205,177,4,19,OAK,MCI,1489,4,9,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,1029
2008,1,3,4,1157,1155,1210,1205,WN,3507,N238WN,73,70,48,5,2,PHX,LAS,256,4,21,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,1404
2008,1,6,7,915,915,1015,1020,WN,2699,N428WN,60,65,50,-5,0,LAS,BUR,223,2,8,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,9713
2008,1,4,5,620,620,726,730,WN,2272,N243WN,66,70,49,-4,0,FLL,JAX,318,6,11,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,3221
2008,1,3,4,1121,1110,1219,1220,WN,1241,N396SW,58,70,42,-1,11,PHX,ABQ,328,4,12,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,1336
2008,1,4,5,933,915,1124,1120,WN,1134,N290WN,111,125,96,4,18,ORF,MCO,655,8,7,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,4646
2008,1,3,4,641,640,808,805,WN,558,N799SW,87,85,72,3,1,SMF,SNA,404,4,11,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,2123
2008,1,3,4,1225,1205,1500,1510,WN,462,N363SW,155,185,144,-10,20,PHL,FLL,992,2,9,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,1274
2008,1,3,4,1615,1540,1741,1705,WN,2632,N784SW,86,85,65,36,35,OAK,LAS,407,5,16,0,0,16,0,1,0,19,1004
2008,1,4,5,1619,1555,1726,1710,WN,872,N240WN,67,75,58,16,24,ONT,OAK,361,4,5,0,0,6,0,0,0,10,4596
2008,1,6,7,2037,2025,2120,2110,WN,2529,N770SA,43,45,32,10,12,AUS,HOU,148,3,8,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,8726
2008,1,3,4,1836,1750,1902,1810,WN,806,N711HK,86,80,70,52,46,PHX,BUR,369,3,13,0,0,0,0,6,0,46,1355
2008,1,5,6,903,900,1228,1230,WN,673,N231WN,145,150,129,-2,3,MCI,TPA,1048,4,12,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,7129
2008,1,4,5,1959,1945,2129,2125,WN,313,N287WN,90,100,77,4,14,MDW,BHM,570,3,10,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,4116
2008,1,5,6,2006,1725,2302,2005,WN,745,N485WN,116,100,79,177,161,RNO,PHX,601,5,32,0,0,32,0,16,0,129,8036
2008,1,4,5,1257,1300,1349,1355,WN,28,N380SW,52,55,42,-6,-3,HOU,DAL,239,2,8,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,3307
2008,1,5,6,625,625,813,820,WN,1069,N267WN,168,175,156,-7,0,OMA,PHX,1037,3,9,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,7629
2008,1,3,4,1354,1310,1907,1845,WN,3232,N201LV,193,215,177,22,44,LAS,MDW,1521,6,10,0,0,4,0,0,0,18,173
2008,1,3,4,648,650,1123,1135,WN,2972,N634SW,155,165,137,-12,-2,LAS,MCI,1140,4,14,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,159
2008,1,4,5,2003,1845,2014,1900,WN,538,N358SW,71,75,59,74,78,BOI,PDX,344,5,7,0,0,10,0,0,0,64,2647
2008,1,4,5,2138,2050,2235,2150,WN,3155,N315SW,57,60,44,45,48,PDX,GEG,279,4,9,0,0,0,0,0,0,45,4671
2008,1,5,6,946,940,1533,1545,WN,2818,N202WN,227,245,215,-12,6,PHX,RDU,1891,4,8,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,7888
2008,1,6,7,2054,2050,2203,2200,WN,3409,N522SW,69,70,54,3,4,DAL,AMA,324,4,11,0,0,11.3447619048,1.3330612245,5.7382312925,0.1088435374,29.9227210884,9189
